Source,Target,Weight,Type
15,45,7.11,directed
29,45,519.0,directed
29,17,6.0,directed
29,17,6.0,directed
33,59,150921.24,directed
147,33,805.32,directed
53,33,1000.2,directed
29,33,454.89,directed
142,26,1554.179,directed
69,26,5145.533,directed
142,26,1554.179,directed
142,26,1554.179,directed
71,26,8544.282,directed
39,26,60870.786,directed
90,26,37502.538,directed
38,26,10628.127,directed
116,26,288.908,directed
71,26,240885.19,directed
76,26,55359.302,directed
90,26,37502.538,directed
116,26,288.908,directed
90,26,37502.538,directed
133,26,973.399,directed
90,26,81416.621,directed
76,26,55359.302,directed
49,26,4531465.903,directed
29,26,1482266.231,directed
98,26,77.042,directed
26,26,74669.497,directed
90,26,440830.572,directed
29,26,25695.072,directed
26,26,61940.488,directed
26,26,91203.209,directed
26,26,29262.721,directed
135,26,725.234,directed
39,26,74370.218,directed
29,26,1675128.911,directed
26,71,1949252.647,directed
147,26,254009.781,directed
145,26,11300.024,directed
90,26,877046.016,directed
116,26,288.908,directed
26,29,65456.281,directed
26,142,8148.7,directed
49,26,4532195.582,directed
113,26,379.285,directed
98,26,77.042,directed
113,26,379.285,directed
26,68,2640.179,directed
96,26,34.817,directed
112,26,10.371,directed
64,45,17.65,directed
53,45,14.11,directed
15,45,7.11,directed
29,45,519.0,directed
61,45,0.63,directed
71,45,6.21,directed
61,45,0.63,directed
29,45,439.53,directed
96,26,34.817,directed
145,26,245.943,directed
112,26,0.741,directed
68,26,0.741,directed
68,26,0.741,directed
113,45,0.85,directed
61,45,0.63,directed
29,45,519.0,directed
29,45,439.53,directed
53,45,14.11,directed
113,45,0.85,directed
71,45,6.21,directed
64,45,17.65,directed
53,45,14.11,directed
29,45,958.53,directed
61,76,50875.884,directed
61,129,8721.281,directed
61,90,111112.931,directed
61,128,4445.702,directed
61,71,345623.992,directed
61,9,20807.747,directed
61,112,35445.562,directed
61,68,3146.4,directed
61,117,116721.402,directed
61,140,7324.91,directed
61,29,159337993.728,directed
61,103,1358.182,directed
61,147,3735.831,directed
61,101,5399.01,directed
61,15,559.034,directed
61,67,1434.304,directed
112,61,4324.879,directed
26,61,18602.649,directed
15,61,26567.696,directed
101,61,202200.403,directed
53,45,14.11,directed
64,45,17.65,directed
113,45,0.85,directed
29,45,439.53,directed
15,45,7.11,directed
71,45,6.21,directed
64,45,17.65,directed
113,45,0.85,directed
54,53,169.927,directed
54,53,169.927,directed
54,53,169.927,directed
54,53,169.927,directed
67,54,2283.071,directed
61,54,40.235,directed
61,54,40.235,directed
67,54,2283.071,directed
67,54,2283.071,directed
61,54,40.235,directed
67,54,2283.071,directed
90,61,27611.813,directed
140,61,2248414.792,directed
128,61,47924122.573,directed
76,61,9998006.81,directed
147,61,62776.262,directed
53,61,241823.327,directed
71,61,1379555.963,directed
29,61,51012772.451,directed
9,61,2556.458,directed
8,53,187.059,directed
101,53,360.062,directed
29,53,32.438,directed
29,53,17.3,directed
8,53,859.609,directed
135,53,7.569,directed
29,53,11.894,directed
29,53,32.438,directed
29,53,802.301,directed
49,53,1951050.829,directed
84,53,1467.282,directed
9,53,243.285,directed
114,53,542.797,directed
114,53,542.797,directed
101,53,98413.826,directed
71,53,188486.746,directed
29,53,284648.289,directed
39,53,176607.929,directed
68,53,148391.143,directed
135,53,18550.244,directed
145,53,390209.301,directed
9,53,6511704.547,directed
101,53,24159.866,directed
69,53,2990371.633,directed
71,53,1140557.822,directed
62,53,88151.506,directed
15,53,3160887.695,directed
90,53,9731.418,directed
147,53,20214297.388,directed
68,53,999548.5,directed
68,53,999548.5,directed
90,53,30299.309,directed
90,53,80397.728,directed
147,53,158207.981,directed
39,53,362011.978,directed
29,53,115856437.238,directed
128,53,4104.496,directed
117,53,252436.216,directed
68,53,148391.143,directed
9,53,7639270.927,directed
71,53,318961.268,directed
62,53,88151.506,directed
26,53,23952.262,directed
29,53,22959.658,directed
128,53,314.649,directed
9,53,10143.381,directed
29,53,410.882,directed
26,53,275.723,directed
71,45,6.21,directed
61,45,0.63,directed
33,59,166610.0,directed
96,59,15217.0,directed
29,59,16435.0,directed
109,59,785.0,directed
53,59,4.0,directed
29,53,802.301,directed
76,53,1694.348,directed
53,67,6329.747,directed
53,38,1347136.355,directed
53,138,138850.029,directed
53,67,5792058.648,directed
53,65,11526.323,directed
53,128,70433383.774,directed
53,138,342577.256,directed
53,113,129213.763,directed
53,96,9471.913,directed
53,113,10927.301,directed
53,138,82748.406,directed
53,147,9186827.989,directed
53,140,6936.338,directed
53,116,39592.813,directed
53,38,1420476.643,directed
53,114,14744.179,directed
53,116,14325.728,directed
53,138,138850.029,directed
53,101,278629.948,directed
53,123,17905.808,directed
53,8,1609059.621,directed
53,116,39592.813,directed
53,38,1420476.643,directed
53,135,208160.428,directed
53,80,2278.233,directed
53,128,70433383.774,directed
135,53,7.569,directed
29,53,11.894,directed
80,53,952.598,directed
29,53,11.894,directed
63,53,90.827,directed
29,53,2595.045,directed
98,53,108.127,directed
49,53,112.452,directed
15,53,6703.865,directed
29,53,56032093.533,directed
113,53,494.14,directed
84,53,1467.282,directed
147,53,3425646.048,directed
49,53,1951050.829,directed
15,53,164841.564,directed
138,53,1481689.422,directed
63,53,90.827,directed
84,53,1467.282,directed
71,53,1.081,directed
69,53,294.105,directed
38,53,6813.074,directed
29,53,75.689,directed
26,53,275.723,directed
61,53,32934.361,directed
29,53,55467460.466,directed
9,53,6511704.547,directed
112,53,30256.059,directed
49,53,46436.162,directed
68,53,4021.238,directed
147,53,158207.981,directed
90,53,8420244.22,directed
145,53,894.209,directed
128,53,4104.496,directed
15,53,9515.164,directed
130,53,1754.899,directed
49,53,294588.392,directed
90,53,9731.418,directed
69,53,43133635.84,directed
39,53,360643.092,directed
39,53,6554236.249,directed
29,53,14130.018,directed
90,53,8420244.22,directed
64,53,179759.827,directed
15,53,9515.164,directed
64,53,179759.827,directed
71,53,891673.574,directed
71,53,891673.574,directed
39,53,955780.909,directed
76,53,9780091.968,directed
49,53,13653159.402,directed
145,53,389315.092,directed
39,53,362011.978,directed
117,53,252436.216,directed
29,53,1000.173,directed
71,53,512.521,directed
71,53,512.521,directed
29,53,5959.953,directed
29,53,717.962,directed
80,53,969.898,directed
29,53,410.882,directed
140,53,183.816,directed
140,53,183.816,directed
147,53,1906.277,directed
53,128,58360.392,directed
53,71,231162.256,directed
53,101,675.793,directed
53,64,13589.384,directed
53,140,6936.338,directed
53,8,1609059.621,directed
53,9,62109358.405,directed
53,80,2278.233,directed
53,56,9833.057,directed
53,138,99417.243,directed
53,9,149966.551,directed
53,123,17905.808,directed
53,80,2278.233,directed
53,20,172208.247,directed
53,67,5857314.291,directed
53,138,138850.029,directed
53,138,82748.406,directed
53,71,108361316.719,directed
53,90,6954528.379,directed
53,138,21561.578,directed
53,26,393727.749,directed
53,78,3395.183,directed
53,62,35473.18,directed
53,15,4398169.32,directed
53,26,393727.749,directed
53,123,17905.808,directed
53,128,58360.392,directed
53,80,2278.233,directed
145,49,42.169,directed
71,49,347157.509,directed
142,52,22.671,directed
113,52,3722.847,directed
142,52,22.671,directed
142,52,22.671,directed
113,52,3722.847,directed
71,45,6.21,directed
61,45,0.63,directed
29,45,519.0,directed
15,54,385.81,directed
15,54,385.81,directed
29,54,901.513,directed
29,54,901.513,directed
29,54,901.513,directed
29,54,901.513,directed
15,54,385.81,directed
15,54,385.81,directed
61,54,40.235,directed
67,54,2283.071,directed
15,54,385.81,directed
29,54,901.513,directed
67,54,2283.071,directed
61,54,40.235,directed
15,54,385.81,directed
29,54,901.513,directed
67,54,2283.071,directed
61,54,40.235,directed
15,54,385.81,directed
29,54,901.513,directed
67,54,2283.071,directed
61,54,40.235,directed
15,54,385.81,directed
29,54,901.513,directed
53,84,10443.974,directed
53,69,49731009.3,directed
53,69,23998.757,directed
53,145,16.219,directed
53,111,406.557,directed
53,22,1001.255,directed
53,142,1454.306,directed
53,129,1146.145,directed
53,35,1598.115,directed
49,53,112.452,directed
71,53,38.926,directed
15,53,3276669.938,directed
29,53,285260.287,directed
29,53,4.325,directed
68,53,913.672,directed
101,53,360.062,directed
113,53,4481929.794,directed
29,53,4.325,directed
15,53,1760.305,directed
98,53,108.127,directed
68,53,1961659.156,directed
53,80,2278.233,directed
53,69,49800891.691,directed
53,130,176963.666,directed
53,69,23998.757,directed
53,111,406.557,directed
53,111,406.557,directed
113,53,494.14,directed
29,53,1792.743,directed
29,53,14.056,directed
138,53,244.367,directed
113,53,4481929.794,directed
101,53,98773.888,directed
29,53,52732.389,directed
63,53,90.827,directed
135,53,27619.926,directed
101,53,2782754.002,directed
69,53,137.321,directed
61,53,32934.361,directed
49,53,1892.22,directed
76,53,1694.348,directed
39,53,176607.929,directed
90,53,78637.423,directed
29,53,6823.886,directed
29,53,90716.275,directed
71,53,891673.574,directed
64,53,179759.827,directed
71,53,1087869.765,directed
135,53,4757.582,directed
26,53,275.723,directed
52,53,533.065,directed
29,53,30588.008,directed
76,53,108959.439,directed
76,53,27294.464,directed
113,53,3478210.84,directed
39,53,955780.909,directed
71,53,1263972.741,directed
71,53,41534.772,directed
90,53,8630402.832,directed
69,53,9442.719,directed
9,53,1117422.999,directed
39,53,360643.092,directed
128,53,57196.947,directed
71,53,41534.772,directed
49,53,294588.392,directed
69,53,285842.01,directed
140,53,44452.034,directed
113,53,230154.513,directed
71,53,318961.268,directed
76,53,32444.546,directed
69,53,9442.719,directed
113,53,230154.513,directed
9,53,1120691.674,directed
68,53,999548.5,directed
101,53,2782393.939,directed
69,53,9442.719,directed
9,53,7639270.927,directed
90,53,20496.528,directed
39,53,176607.929,directed
76,53,1279.141,directed
101,53,2782393.939,directed
85,53,73186.748,directed
90,53,78637.423,directed
71,53,1087869.765,directed
71,53,229610417.928,directed
142,53,15911.949,directed
71,53,62246.472,directed
15,53,9515.164,directed
76,53,27294.464,directed
71,53,285446.266,directed
15,53,34600.596,directed
9,53,10143.381,directed
80,53,969.898,directed
147,53,1906.277,directed
53,150,39412.241,directed
53,142,24625.893,directed
53,113,85291.55,directed
53,67,5857314.291,directed
53,62,26281.315,directed
53,142,24625.893,directed
53,45,503.871,directed
61,54,40.235,directed
8,53,187.059,directed
147,53,99.477,directed
147,53,99.477,directed
29,53,30.276,directed
135,53,4312.099,directed
29,53,52732.389,directed
68,53,962110.656,directed
71,53,230750282.657,directed
138,53,1481689.422,directed
98,53,108.127,directed
38,53,6813.074,directed
69,53,137.321,directed
76,53,116.777,directed
130,53,1754.899,directed
9,53,7642539.602,directed
71,53,285446.266,directed
38,53,93239.956,directed
71,53,497135.955,directed
85,53,73186.748,directed
130,53,1754.899,directed
29,53,717.962,directed
29,53,5959.953,directed
128,53,314.649,directed
29,53,1000.173,directed
135,53,4304.53,directed
29,53,410.882,directed
147,53,1906.277,directed
53,101,321834.198,directed
53,9,49011885.654,directed
53,128,70375023.381,directed
53,49,7086.635,directed
53,78,3395.183,directed
53,63,1825.181,directed
53,114,119080.113,directed
53,15,4398169.32,directed
69,53,137.321,directed
49,53,294588.392,directed
68,53,148391.143,directed
90,53,20496.528,directed
140,53,44268.219,directed
101,53,24159.866,directed
90,53,30299.309,directed
145,53,389315.092,directed
130,53,1754.899,directed
113,53,3478210.84,directed
130,53,1754.899,directed
128,53,69218890.966,directed
112,53,31525.468,directed
26,53,138216.405,directed
29,53,1856821.513,directed
39,53,6193593.157,directed
147,53,20156084.048,directed
138,53,2984.301,directed
29,53,14130.018,directed
71,53,497135.955,directed
113,53,1003224.814,directed
71,53,2415289.186,directed
9,53,1117422.999,directed
62,53,88151.506,directed
90,53,52045.784,directed
68,53,1808333.103,directed
69,53,48645.194,directed
147,53,67942.595,directed
71,53,1263972.741,directed
129,53,11290.607,directed
26,53,114264.143,directed
90,53,327.624,directed
128,53,314.649,directed
29,53,5959.953,directed
9,53,10143.381,directed
29,53,567.666,directed
9,53,3025.39,directed
53,147,13917.008,directed
53,39,386922.244,directed
53,49,310117.572,directed
53,130,176949.61,directed
53,69,49731009.3,directed
53,84,28061.083,directed
53,68,16103068.647,directed
53,140,6936.338,directed
53,76,28707300.173,directed
53,29,182070508.66,directed
53,8,1609059.621,directed
53,116,14325.728,directed
53,138,99417.243,directed
53,49,310117.572,directed
53,39,386922.244,directed
53,84,9770.343,directed
53,96,9471.913,directed
53,63,1825.181,directed
53,63,1825.181,directed
53,29,378672.165,directed
53,114,104335.934,directed
53,56,9833.057,directed
61,45,0.63,directed
113,45,0.85,directed
15,45,7.11,directed
71,45,6.21,directed
61,45,0.63,directed
29,45,519.0,directed
15,45,7.11,directed
64,45,17.65,directed
29,45,439.53,directed
53,45,14.11,directed
113,45,0.85,directed
29,45,958.53,directed
53,45,14.11,directed
64,45,17.65,directed
15,45,7.11,directed
113,45,0.85,directed
29,45,519.0,directed
113,45,0.85,directed
53,45,14.11,directed
29,45,439.53,directed
64,45,17.65,directed
71,45,6.21,directed
9,48,10.666,directed
90,48,981.279,directed
8,48,14054.33,directed
53,29,182040990.027,directed
53,8,1609059.621,directed
53,142,24625.893,directed
53,113,32994.912,directed
53,96,9471.913,directed
53,147,13917.008,directed
53,56,9833.057,directed
53,84,9770.343,directed
53,9,49011885.654,directed
53,113,32994.912,directed
53,147,9186827.989,directed
53,76,28600665.462,directed
53,128,70375023.381,directed
53,135,7247.744,directed
53,68,16103068.647,directed
53,45,503.871,directed
53,138,342577.256,directed
53,76,28600665.462,directed
53,68,16103068.647,directed
53,123,17905.808,directed
53,76,106634.711,directed
53,71,231162.256,directed
53,85,2923.75,directed
53,114,14744.179,directed
53,147,470534.584,directed
53,69,49800891.691,directed
53,15,4324851.739,directed
53,65,11526.323,directed
53,71,108592478.974,directed
53,90,6954528.379,directed
53,85,68309.145,directed
53,62,35473.18,directed
53,63,1825.181,directed
53,49,7086.635,directed
53,113,10927.301,directed
53,78,3395.183,directed
53,45,503.871,directed
53,39,65325.925,directed
53,38,1347136.355,directed
53,20,172208.247,directed
53,140,6936.338,directed
53,96,9471.913,directed
53,71,108592478.974,directed
53,28,23598.688,directed
53,142,1454.306,directed
53,130,14.056,directed
53,35,1598.115,directed
29,53,802.301,directed
29,53,14.056,directed
29,53,4.325,directed
29,53,2595.045,directed
29,53,30.276,directed
84,53,1467.282,directed
8,53,187.059,directed
71,53,1.081,directed
38,53,6813.074,directed
69,53,449.808,directed
147,53,116.777,directed
114,53,542.797,directed
114,53,542.797,directed
142,53,15911.949,directed
101,53,24159.866,directed
69,53,2941589.118,directed
68,53,4021.238,directed
29,53,30064.674,directed
49,53,1879701.157,directed
113,53,3478210.84,directed
90,53,80397.728,directed
142,53,15911.949,directed
29,53,30588.008,directed
147,53,58213.34,directed
90,53,42314.366,directed
69,53,43133635.84,directed
49,53,11480762.073,directed
129,53,11290.607,directed
129,53,11290.607,directed
71,53,318961.268,directed
135,53,27612.357,directed
90,53,9731.418,directed
71,53,188486.746,directed
128,53,57196.947,directed
15,53,34600.596,directed
112,53,1269.409,directed
76,53,108959.439,directed
85,53,73186.748,directed
71,53,129202.95,directed
147,53,23340805.066,directed
128,53,1150.47,directed
145,53,390209.301,directed
130,53,1754.899,directed
142,53,15911.949,directed
69,53,46419742.009,directed
26,53,23952.262,directed
29,53,1000.173,directed
71,53,9857.926,directed
71,53,9857.926,directed
76,53,1694.348,directed
61,53,32934.361,directed
29,53,567.666,directed
9,53,3025.39,directed
26,53,275.723,directed
52,53,533.065,directed
53,15,73317.581,directed
53,9,49011885.654,directed
53,113,85291.55,directed
53,29,378672.165,directed
53,15,73317.581,directed
53,78,3395.183,directed
53,39,65325.925,directed
53,112,127067.444,directed
53,78,3395.183,directed
53,68,16103068.647,directed
53,116,39592.813,directed
53,26,393727.749,directed
53,39,452248.169,directed
53,85,65385.395,directed
53,67,58925.896,directed
53,62,35473.18,directed
53,69,49800891.691,directed
53,129,1146.145,directed
53,145,16.219,directed
53,130,14.056,directed
53,130,14.056,directed
53,111,406.557,directed
53,28,23598.688,directed
29,53,30.276,directed
68,53,913.672,directed
98,53,108.127,directed
15,53,3276669.938,directed
53,150,39412.241,directed
53,49,3416.809,directed
